Date,VIXM,^VIX,SPY
2021-06-03,33200,0,58138800
2021-06-04,42500,0,55938800
2021-06-07,23800,0,51555000
2021-06-08,19900,0,47134300
2021-06-09,70200,0,48436300
2021-06-10,102700,0,51020100
2021-06-11,50500,0,45570800
2021-06-14,27400,0,42358500
2021-06-15,36800,0,51508500
2021-06-16,32600,0,80386100
2021-06-17,27700,0,90949700
2021-06-18,119000,0,118676300
2021-06-21,18700,0,72822000
2021-06-22,23900,0,57700300
2021-06-23,19200,0,49445400
2021-06-24,52300,0,45110300
2021-06-25,79900,0,58129500
2021-06-28,50000,0,53159600
2021-06-29,33400,0,35970500
2021-06-30,55000,0,64827900
2021-07-01,46000,0,53441000
2021-07-02,170500,0,57697700
2021-07-06,106400,0,68710400
2021-07-07,32000,0,63549500
2021-07-08,126200,0,97595200
2021-07-09,31900,0,76238600
2021-07-12,19500,0,52889600
2021-07-13,163500,0,52911300
2021-07-14,48600,0,64130400
2021-07-15,193400,0,55126400
2021-07-16,31400,0,75874700
2021-07-19,209700,0,147987000
2021-07-20,215100,0,99608200
2021-07-21,44200,0,64724400
2021-07-22,24500,0,47878500
2021-07-23,165300,0,63766600
2021-07-26,19400,0,43719200
2021-07-27,96900,0,67397100
2021-07-28,62700,0,52472400
2021-07-29,73200,0,47435300
2021-07-30,47400,0,68951200
2021-08-02,45800,0,58783300
2021-08-03,47200,0,58053900
2021-08-04,29800,0,46732200
2021-08-05,20300,0,38969700
2021-08-06,99800,0,46930000
2021-08-09,41600,0,41222600
2021-08-10,39300,0,43339300
2021-08-11,19700,0,44034300
2021-08-12,26800,0,38909400
2021-08-13,193900,0,39470300
2021-08-16,37800,0,73740000
2021-08-17,64300,0,92673900
2021-08-18,60600,0,89351900
2021-08-19,133800,0,92812200
2021-08-20,366400,0,72008700
2021-08-23,432700,0,54973000
2021-08-24,80000,0,38744700
2021-08-25,47500,0,40529700
2021-08-26,39600,0,57829600
2021-08-27,62900,0,77235100
2021-08-30,65500,0,48357400
2021-08-31,70000,0,59300200
2021-09-01,118900,0,48721400
2021-09-02,49500,0,42501000
2021-09-03,37900,0,47170500
2021-09-07,79500,0,51671500
2021-09-08,76600,0,56181900
2021-09-09,29100,0,57970400
2021-09-10,81900,0,89948200
2021-09-13,70800,0,83738600
2021-09-14,33100,0,78197100
2021-09-15,59000,0,78792200
2021-09-16,42800,0,77786700
2021-09-17,72000,0,118425000
2021-09-20,318600,0,166445500
2021-09-21,162200,0,92526100
2021-09-22,97000,0,102350100
2021-09-23,48600,0,76396000
2021-09-24,83300,0,62094800
2021-09-27,238700,0,61371100
2021-09-28,132700,0,130436300
2021-09-29,80500,0,82329200
2021-09-30,115100,0,140506000
2021-10-01,126800,0,129240100
2021-10-04,387800,0,128570000
2021-10-05,38500,0,90682500
2021-10-06,27900,0,113032200
2021-10-07,49000,0,72437500
2021-10-08,24700,0,74557400
2021-10-11,20300,0,65233300
2021-10-12,28200,0,71181200
2021-10-13,42400,0,72974000
2021-10-14,55400,0,70236800
2021-10-15,48500,0,66260200
2021-10-18,60200,0,62213200
2021-10-19,64000,0,46996800
2021-10-20,307100,0,49571600
2021-10-21,104300,0,41305400
2021-10-22,44300,0,58845100
2021-10-25,71300,0,45214500
2021-10-26,41000,0,56075100
2021-10-27,44200,0,72438000
2021-10-28,23100,0,51437900
2021-10-29,223800,0,70162400
2021-11-01,433200,0,48433600
2021-11-02,35700,0,48908400
2021-11-03,205600,0,52509800
2021-11-04,43700,0,52847100
2021-11-05,36300,0,66390600
2021-11-08,96900,0,50405200
2021-11-09,62900,0,51149100
2021-11-10,30000,0,69429700
2021-11-11,46900,0,34848500
2021-11-12,32300,0,53466700
2021-11-15,35000,0,46980500
2021-11-16,20000,0,48857500
2021-11-17,31200,0,47858300
2021-11-18,28300,0,50625600
2021-11-19,37700,0,57315600
2021-11-22,34900,0,72762000
2021-11-23,114200,0,73206500
2021-11-24,61800,0,61858800
2021-11-26,188600,0,112669600
2021-11-29,65700,0,86268800
2021-11-30,148800,0,148559600
2021-12-01,133700,0,131939200
2021-12-02,125600,0,127637800
2021-12-03,573000,0,137331600
2021-12-06,414300,0,98977500
2021-12-07,181800,0,95484700
2021-12-08,96900,0,72238800
2021-12-09,77700,0,61272600
2021-12-10,62900,0,77159800
2021-12-13,77200,0,87724700
2021-12-14,48700,0,97264100
2021-12-15,137600,0,116899300
2021-12-16,37400,0,116568600
2021-12-17,63400,0,135511600
2021-12-20,46200,0,107134800
2021-12-21,111000,0,69806300
2021-12-22,104900,0,58890200
2021-12-23,48000,0,56439700
2021-12-27,85200,0,56808600
2021-12-28,20300,0,47274600
2021-12-29,58600,0,54503000
2021-12-30,50400,0,55329000
2021-12-31,88400,0,65237400
2022-01-03,43700,0,72668200
2022-01-04,59200,0,71178700
2022-01-05,67100,0,104538900
2022-01-06,181100,0,86858900
2022-01-07,33900,0,85111600
2022-01-10,101100,0,119362000
2022-01-11,140200,0,74303100
2022-01-12,51300,0,67605400
2022-01-13,77800,0,91173100
2022-01-14,79000,0,95890900
2022-01-18,87000,0,109709100
2022-01-19,189400,0,109357600
2022-01-20,209900,0,122379700
2022-01-21,189000,0,202271200
2022-01-24,1501100,0,251783900
2022-01-25,185400,0,167997300
2022-01-26,186200,0,186391100
2022-01-27,109600,0,149878300
2022-01-28,93700,0,164457400
2022-01-31,95400,0,152251400
2022-02-01,123400,0,123155400
2022-02-02,124800,0,117361000
2022-02-03,67300,0,118024400
2022-02-04,71500,0,118454400
2022-02-07,53000,0,84472900
2022-02-08,68700,0,81012000
2022-02-09,194800,0,92589900
2022-02-10,156500,0,140103700
2022-02-11,140800,0,153214600
2022-02-14,92100,0,123006300
2022-02-15,72700,0,88482700
2022-02-16,75900,0,84863600
2022-02-17,104700,0,102259100
2022-02-18,95900,0,132642900
2022-02-22,280400,0,124391800
2022-02-23,255300,0,132578000
2022-02-24,319300,0,213942900
2022-02-25,242400,0,121804500
2022-02-28,115100,0,145615000
2022-03-01,350700,0,137785900
2022-03-02,79300,0,117726500
2022-03-03,45600,0,105501700
2022-03-04,81600,0,113978200
2022-03-07,295500,0,137896600
2022-03-08,262000,0,164772700
2022-03-09,294400,0,116990800
2022-03-10,121600,0,93972700
2022-03-11,65600,0,95636300
2022-03-14,234100,0,95729200
2022-03-15,57900,0,106219100
2022-03-16,164500,0,144954800
2022-03-17,122400,0,102676900
2022-03-18,138500,0,106345500
2022-03-21,129700,0,88349800
2022-03-22,43100,0,74650400
2022-03-23,82200,0,79426100
2022-03-24,120100,0,64736900
2022-03-25,93000,0,77101300
2022-03-28,71000,0,68529800
2022-03-29,192000,0,86581500
2022-03-30,91700,0,79666900
2022-03-31,60100,0,121699900
2022-04-01,64800,0,89048800
2022-04-04,65500,0,59601000
2022-04-05,73800,0,74214500
2022-04-06,236300,0,106898000
2022-04-07,53200,0,78097200
2022-04-08,48200,0,79272700
2022-04-11,78100,0,89770500
2022-04-12,56900,0,84363600
2022-04-13,67600,0,74070400
2022-04-14,487300,0,97869500
2022-04-18,129300,0,66002500
2022-04-19,132700,0,77821000
2022-04-20,144000,0,65224400
2022-04-21,79400,0,85417300
2022-04-22,112800,0,132471800
2022-04-25,140700,0,119647700
2022-04-26,134900,0,103996300
2022-04-27,193800,0,122030000
2022-04-28,71900,0,105449100
2022-04-29,292500,0,145491100
2022-05-02,362300,0,158312500
2022-05-03,259000,0,100028200
2022-05-04,114300,0,144247900
2022-05-05,201400,0,172929100
2022-05-06,358200,0,151770800
2022-05-09,164900,0,155586100
2022-05-10,116300,0,132497200
2022-05-11,82500,0,142361000
2022-05-12,98900,0,125090800
2022-05-13,335800,0,104174400
2022-05-16,72300,0,78622400
2022-05-17,64300,0,83029700
2022-05-18,164200,0,117674500
2022-05-19,71400,0,98510700
2022-05-20,144600,0,131432200
2022-05-23,61500,0,76414900
2022-05-24,79300,0,91448800
2022-05-25,124900,0,91472900
2022-05-26,89100,0,82168300
2022-05-27,103200,0,84768700
2022-05-31,112200,0,95937000
2022-06-01,105600,0,86585800
2022-06-02,87000,0,79609600
2022-06-03,57200,0,71874300
2022-06-06,85500,0,57508900
2022-06-07,188200,0,59272400
2022-06-08,95600,0,64350000
2022-06-09,42900,0,86289800
2022-06-10,256400,0,132893900
2022-06-13,371100,0,170004900
2022-06-14,110000,0,104011800
2022-06-15,306200,0,125666800
2022-06-16,200500,0,134473300
2022-06-17,172700,0,111113900
2022-06-21,340100,0,76811900
2022-06-22,66700,0,90059400
2022-06-23,128800,0,79292100
2022-06-24,270600,0,98050300
2022-06-27,93500,0,66009600
2022-06-28,174200,0,86548900
2022-06-29,56800,0,65676000
2022-06-30,112400,0,112508300
2022-07-01,99200,0,74839700
2022-07-05,144600,0,81438000
2022-07-06,112600,0,70426200
2022-07-07,31100,0,64525900
2022-07-08,39400,0,72397800
2022-07-11,267400,0,58366900
2022-07-12,49300,0,62219200
2022-07-13,104000,0,84224600
2022-07-14,181900,0,89704800
2022-07-15,121100,0,79060400
2022-07-18,88300,0,63203600
2022-07-19,81400,0,78506000
2022-07-20,63700,0,71843800
2022-07-21,30500,0,64903900
2022-07-22,32500,0,72197300
2022-07-25,83900,0,53631500
2022-07-26,36700,0,52946400
2022-07-27,85500,0,82342100
2022-07-28,87200,0,73966600
2022-07-29,120400,0,87003700
2022-08-01,72300,0,69997500
2022-08-02,61800,0,63435400
2022-08-03,48900,0,67820600
2022-08-04,23500,0,45656600
2022-08-05,37800,0,56814900
2022-08-08,33500,0,53886100
2022-08-09,98400,0,44931800
2022-08-10,101200,0,68665700
2022-08-11,99200,0,59489700
2022-08-12,108900,0,61694500
2022-08-15,81900,0,54048300
2022-08-16,65200,0,59289000
2022-08-17,57300,0,63563400
2022-08-18,306800,0,49023200
2022-08-19,104700,0,68016900
2022-08-22,153600,0,77695600
2022-08-23,73500,0,49105200
2022-08-24,64700,0,49177800
2022-08-25,103700,0,50942300
2022-08-26,104500,0,103087000
2022-08-29,59700,0,65370800
2022-08-30,103200,0,85652400
2022-08-31,30400,0,76029700
2022-09-01,165600,0,78740100
2022-09-02,102400,0,99632100
2022-09-06,63500,0,76637400
2022-09-07,67200,0,70964200
2022-09-08,62800,0,80821700
2022-09-09,126800,0,76706900
2022-09-12,128600,0,69256300
2022-09-13,144100,0,122947100
2022-09-14,39900,0,85023700
2022-09-15,52900,0,87633800
2022-09-16,199800,0,103084800
2022-09-19,80200,0,73278500
2022-09-20,46700,0,77274900
2022-09-21,54500,0,106746600
2022-09-22,61400,0,89472600
2022-09-23,190400,0,122346900
2022-09-26,86200,0,92581200
2022-09-27,112200,0,108294100
2022-09-28,52300,0,110802200
2022-09-29,197200,0,112952300
2022-09-30,148100,0,153711200
2022-10-03,107700,0,89756500
2022-10-04,300600,0,103602800
2022-10-05,82500,0,88065700
2022-10-06,48600,0,82333500
2022-10-07,128700,0,107789500
2022-10-10,78200,0,76042800
2022-10-11,24200,0,92482800
2022-10-12,147700,0,76991800
2022-10-13,122800,0,147254500
2022-10-14,49800,0,123737000
2022-10-17,43300,0,93168200
2022-10-18,49200,0,97162900
2022-10-19,84300,0,79746900
2022-10-20,37400,0,88283100
2022-10-21,75800,0,131038400
2022-10-24,99600,0,85436900
2022-10-25,48200,0,78846300
2022-10-26,91000,0,104087300
2022-10-27,59400,0,81971800
2022-10-28,42200,0,100302000
2022-10-31,27700,0,96631300
2022-11-01,143700,0,85407600
2022-11-02,174800,0,126990400
2022-11-03,71400,0,87100100
2022-11-04,158300,0,103505200
2022-11-07,67200,0,68286900
2022-11-08,63200,0,84641100
2022-11-09,58400,0,78495500
2022-11-10,107300,0,141455800
2022-11-11,62600,0,93839900
2022-11-14,100600,0,71903500
2022-11-15,39000,0,93194500
2022-11-16,122100,0,68508500
2022-11-17,32300,0,74496300
2022-11-18,24300,0,92922500
2022-11-21,50400,0,51243200
2022-11-22,60900,0,60429000
2022-11-23,157500,0,68261600
2022-11-25,26800,0,30545400
2022-11-28,190100,0,67881600
2022-11-29,61300,0,52310000
2022-11-30,93400,0,144566700
2022-12-01,122000,0,76398200
2022-12-02,75000,0,85342700
2022-12-05,107300,0,77289800
2022-12-06,186000,0,77972200
2022-12-07,102400,0,65927900
2022-12-08,68700,0,60737900
2022-12-09,44800,0,81447700
2022-12-12,66400,0,75405800
2022-12-13,59500,0,123782500
2022-12-14,78200,0,108111300
2022-12-15,169700,0,117705900
2022-12-16,107800,0,119858000
2022-12-19,144400,0,79878100
2022-12-20,121100,0,74427200
2022-12-21,112400,0,78167400
2022-12-22,93100,0,100120900
2022-12-23,33100,0,59857300
2022-12-27,85900,0,51638200
2022-12-28,49600,0,70911500
2022-12-29,33700,0,66970900
2022-12-30,151400,0,84022200
2023-01-03,220300,0,74850700
2023-01-04,163100,0,85934100
2023-01-05,133300,0,76970500
2023-01-06,224900,0,104189600
2023-01-09,130600,0,73978100
2023-01-10,121100,0,65358100
2023-01-11,202600,0,68881100
2023-01-12,219400,0,90157700
2023-01-13,191200,0,63903900
2023-01-17,121900,0,62677300
2023-01-18,125700,0,99632300
2023-01-19,61200,0,86958900
2023-01-20,143100,0,91806400
2023-01-23,110400,0,84178800
2023-01-24,60300,0,59524900
2023-01-25,319800,0,84800300
2023-01-26,44300,0,72287400
2023-01-27,59900,0,68346200
2023-01-30,89400,0,74202000
2023-01-31,97400,0,86811800
2023-02-01,187700,0,101459200
2023-02-02,202600,0,101654500
2023-02-03,76400,0,94736800
2023-02-06,57500,0,60295300
2023-02-07,106800,0,90990700
2023-02-08,32300,0,76227500
2023-02-09,28800,0,78694900
2023-02-10,37100,0,70769700
2023-02-13,30900,0,64913500
2023-02-14,74800,0,88389300
2023-02-15,24400,0,61555700
2023-02-16,30700,0,76431500
2023-02-17,52800,0,89257800
2023-02-21,83900,0,82655900
2023-02-22,42600,0,83742300
2023-02-23,39600,0,96242400
2023-02-24,52800,0,108194400
2023-02-27,27900,0,80444700
2023-02-28,42200,0,96438600
2023-03-01,124300,0,99706800
2023-03-02,104800,0,85127800
2023-03-03,53000,0,90120000
2023-03-06,42500,0,72795900
2023-03-07,37900,0,108310600
2023-03-08,16500,0,74746600
2023-03-09,75200,0,111945300
2023-03-10,104500,0,189253000
2023-03-13,100700,0,157790000
2023-03-14,58800,0,149752400
2023-03-15,161600,0,172996900
2023-03-16,139000,0,143254200
2023-03-17,130900,0,140553400
2023-03-20,63100,0,93055800
2023-03-21,144300,0,91524200
2023-03-22,66800,0,111746600
2023-03-23,91100,0,119351300
2023-03-24,60900,0,107682400
2023-03-27,39000,0,74010400
2023-03-28,48400,0,62871700
2023-03-29,49000,0,77497900
2023-03-30,77400,0,69840000
2023-03-31,61500,0,112062600
2023-04-03,103000,0,67391100
2023-04-04,127800,0,66601500
2023-04-05,78000,0,65200200
2023-04-06,28200,0,63743300
2023-04-10,55300,0,63681000
2023-04-11,42900,0,59297900
2023-04-12,112700,0,86420400
2023-04-13,52700,0,85814800
2023-04-14,34100,0,78161500
2023-04-17,105700,0,66436400
2023-04-18,35200,0,63560000
2023-04-19,48700,0,55227300
2023-04-20,98500,0,75840400
2023-04-21,61300,0,73457400
2023-04-24,81700,0,64332100
2023-04-25,142000,0,97766700
2023-04-26,115100,0,80447000
2023-04-27,37900,0,92968400
2023-04-28,73900,0,89335600
2023-05-01,56600,0,62122300
2023-05-02,112000,0,103998500
2023-05-03,78100,0,91531800
2023-05-04,225400,0,94901900
2023-05-05,235800,0,87844000
2023-05-08,38400,0,50046800
2023-05-09,30900,0,49220100
2023-05-10,30400,0,96142900
2023-05-11,34200,0,70157100
2023-05-12,45600,0,70439400
2023-05-15,57700,0,54289400
2023-05-16,22200,0,57705500
2023-05-17,41300,0,87287000
2023-05-18,40900,0,97177200
2023-05-19,50700,0,103679700
2023-05-22,50400,0,60745400
2023-05-23,63900,0,86383500
2023-05-24,76400,0,89213700
2023-05-25,479900,0,90961600
2023-05-26,63900,0,93830000
2023-05-30,52900,0,72216000
2023-05-31,26200,0,110811800
2023-06-01,485100,0,88865000
2023-06-02,77700,0,91366700
2023-06-05,120000,0,65460200
2023-06-06,251100,0,64022200
2023-06-07,241800,0,85373300
2023-06-08,89500,0,61952800
2023-06-09,47900,0,85742800
2023-06-12,73900,0,76104300
2023-06-13,150800,0,95899700
2023-06-14,69900,0,100612100
2023-06-15,60400,0,110303100
2023-06-16,68900,0,114121300
2023-06-20,292300,0,76160400
2023-06-21,62200,0,76982300
2023-06-22,31900,0,70637200
2023-06-23,91900,0,92074500
2023-06-26,76200,0,72823600
2023-06-27,149500,0,72813700
2023-06-28,148500,0,75636000
2023-06-29,121000,0,67882300
2023-06-30,85800,0,104921500
2023-07-03,52500,0,32793400
2023-07-05,130400,0,58418400
2023-07-06,266000,0,80658300
2023-07-07,98500,0,86076100
2023-07-10,14500,0,62443500
2023-07-11,42700,0,64463800
2023-07-12,173500,0,91924500
2023-07-13,68700,0,72425200
2023-07-14,119000,0,69761800
2023-07-17,80900,0,52680200
2023-07-18,74600,0,80744400
2023-07-19,81700,0,65891700
2023-07-20,73200,0,70591600
2023-07-21,35200,0,71245400
2023-07-24,68200,0,54023400
2023-07-25,45700,0,55191200
2023-07-26,48000,0,71052900
2023-07-27,56100,0,92194400
2023-07-28,353900,0,80011800
2023-07-31,85700,0,62040400
2023-08-01,62200,0,55291500
2023-08-02,196600,0,93933400
2023-08-03,87100,0,64276100
2023-08-04,54400,0,100052300
2023-08-07,22200,0,58357500
2023-08-08,41500,0,71361300
2023-08-09,64300,0,78789600
2023-08-10,148100,0,93005500
2023-08-11,24700,0,68664600
2023-08-14,35600,0,47867400
2023-08-15,79100,0,75707500
2023-08-16,220100,0,80107200
2023-08-17,112200,0,95711300
2023-08-18,60800,0,98758400
2023-08-21,43700,0,68719000
2023-08-22,19800,0,65062900
2023-08-23,156000,0,68441000
2023-08-24,32200,0,88517300
2023-08-25,67400,0,102325100
2023-08-28,198700,0,61595400
2023-08-29,184500,0,83081900
2023-08-30,61500,0,69053900
2023-08-31,248200,0,66084600
2023-09-01,187800,0,58875700
2023-09-05,87500,0,55166200
2023-09-06,45300,0,70758500
2023-09-07,95800,0,70355400
2023-09-08,37100,0,61659700
2023-09-11,37700,0,60180100
2023-09-12,22400,0,67565400
2023-09-13,22400,0,60199300
2023-09-14,86600,0,83430800
2023-09-15,79000,0,111761400
2023-09-18,68700,0,55752200
2023-09-19,74000,0,66514600
2023-09-20,82300,0,82562600
2023-09-21,86000,0,103976100
2023-09-22,32400,0,100829700
2023-09-25,106800,0,70874500
2023-09-26,98600,0,96168400
2023-09-27,101600,0,104705800
2023-09-28,193700,0,92258300
2023-09-29,67200,0,115078500
2023-10-02,59500,0,83798600
2023-10-03,236200,0,103760600
2023-10-04,60900,0,87453000
2023-10-05,121500,0,70142700
2023-10-06,97500,0,113202700
2023-10-09,98300,0,80374400
2023-10-10,192100,0,78607300
2023-10-11,22200,0,62451700
2023-10-12,24200,0,81154200
2023-10-13,240500,0,95143100
2023-10-16,115000,0,75433200
2023-10-17,75000,0,75324700
2023-10-18,49200,0,93559800
2023-10-19,59700,0,121323000
2023-10-20,119400,0,123845800
2023-10-23,234600,0,92035100
2023-10-24,93500,0,78564200
2023-10-25,91800,0,94223200
2023-10-26,90400,0,115156800
2023-10-27,62500,0,107367700
2023-10-30,57900,0,86562700
2023-10-31,104100,0,79665200
2023-11-01,219200,0,98068100
2023-11-02,198700,0,94938900
2023-11-03,244000,0,100110800
2023-11-06,208600,0,67831700
2023-11-07,67000,0,64256100
2023-11-08,53300,0,61746000
2023-11-09,202900,0,83174400
2023-11-10,39500,0,89462200
2023-11-13,49800,0,52236100
2023-11-14,37000,0,97176900
2023-11-15,101200,0,77327600
2023-11-16,43500,0,66665800
2023-11-17,29000,0,83133200
2023-11-20,47200,0,69936200
2023-11-21,42100,0,49244600
2023-11-22,137900,0,59394900
2023-11-24,45900,0,29737400
2023-11-27,74500,0,50506000
2023-11-28,72800,0,62115000
2023-11-29,70000,0,63146000
2023-11-30,113600,0,79752700
2023-12-01,91600,0,89097900
2023-12-04,49200,0,72430900
2023-12-05,42800,0,69793500
2023-12-06,65400,0,69124700
2023-12-07,38600,0,66995400
2023-12-08,45400,0,83080900
2023-12-11,63000,0,65002200
2023-12-12,97600,0,68327600
2023-12-13,68500,0,93278000
2023-12-14,198500,0,119026000
2023-12-15,35000,0,141319300
2023-12-18,31100,0,70375300
2023-12-19,38900,0,55761800
2023-12-20,173600,0,102921000
2023-12-21,67400,0,86667500
2023-12-22,47100,0,67126600
2023-12-26,39000,0,55387000
2023-12-27,68900,0,68000300
2023-12-28,27400,0,77158100
2023-12-29,112600,0,122234100
2024-01-02,90400,0,123623700
2024-01-03,40000,0,103585900
2024-01-04,43700,0,84232200
2024-01-05,53300,0,86060800
2024-01-08,81600,0,74879100
2024-01-09,54400,0,65931400
2024-01-10,28200,0,67310600
2024-01-11,69500,0,77940700
2024-01-12,57600,0,57944000
2024-01-16,107200,0,85014900
2024-01-17,115600,0,68843900
2024-01-18,31400,0,91856200
2024-01-19,76500,0,110733300
2024-01-22,57100,0,75844900
2024-01-23,63700,0,49945300
2024-01-24,67800,0,81765000
2024-01-25,38500,0,72525000
2024-01-26,37700,0,76641600
2024-01-29,28800,0,61322800
2024-01-30,61700,0,58618400
2024-01-31,80700,0,126011100
2024-02-01,75200,0,91891600
2024-02-02,57800,0,99147700
2024-02-05,49200,0,75757100
2024-02-06,31100,0,55918600
2024-02-07,58300,0,70556500
2024-02-08,23200,0,52343600
2024-02-09,61500,0,63979400
2024-02-12,62000,0,56502300
2024-02-13,136300,0,113099200
2024-02-14,50700,0,68387800
2024-02-15,32300,0,61683000
2024-02-16,54900,0,75461200
2024-02-20,31300,0,71736700
2024-02-21,87500,0,59603800
2024-02-22,197400,0,76402500
2024-02-23,24800,0,61321800
2024-02-26,68200,0,50386700
2024-02-27,51900,0,48854500
2024-02-28,44000,0,56506600
2024-02-29,33700,0,83924800
2024-03-01,70600,0,76805900
2024-03-04,44800,0,49799300
2024-03-05,134500,0,72855600
2024-03-06,57600,0,68382400
2024-03-07,27400,0,58652100
2024-03-08,57600,0,86425500
2024-03-11,32000,0,62557200
2024-03-12,2647800,0,73114400
2024-03-13,576000,0,55104100
2024-03-14,125000,0,110171800
2024-03-15,230900,0,107585800
2024-03-18,35100,0,88893300
2024-03-19,67000,0,60755300
2024-03-20,100300,0,69594600
2024-03-21,181400,0,60256100
2024-03-22,46600,0,79023000
2024-03-25,46100,0,48512100
2024-03-26,52200,0,65463700
2024-03-27,20200,0,82999800
2024-03-28,40500,0,96294900
2024-04-01,45900,0,62477500
2024-04-02,245400,0,74230300
2024-04-03,35500,0,59155800
2024-04-04,45400,0,96858100
2024-04-05,56000,0,74482100
2024-04-08,56800,0,48401800
2024-04-09,37300,0,68124400
2024-04-10,59100,0,82652800
2024-04-11,69300,0,70099000
2024-04-12,3244500,0,92469100
2024-04-15,82800,0,92101400
2024-04-16,49300,0,73484000
2024-04-17,29500,0,75910300
2024-04-18,78600,0,74548100
2024-04-19,61700,0,102129100
2024-04-22,178400,0,67961000
2024-04-23,3754700,0,64633600
2024-04-24,65900,0,55928100
2024-04-25,72600,0,69122400
2024-04-26,1051900,0,64306100
2024-04-29,59100,0,46415400
2024-04-30,52200,0,77483600
2024-05-01,93500,0,80242800
2024-05-02,34000,0,62550200
2024-05-03,79100,0,72756700
2024-05-06,145900,0,47264700
2024-05-07,29800,0,52561300
2024-05-08,55100,0,42047200
2024-05-09,26800,0,43643700
2024-05-10,400100,0,52233200
2024-05-13,63900,0,36716400
2024-05-14,58600,0,57535900
2024-05-15,87700,0,59504900
2024-05-16,136300,0,50244800
2024-05-17,460700,0,59187600
2024-05-20,38000,0,37764200
2024-05-21,73400,0,33437000
2024-05-22,65200,0,48390000
2024-05-23,98600,0,57211200
2024-05-24,44000,0,41258400
2024-05-28,137100,0,36269600
2024-05-29,86900,0,45190300
2024-05-30,30800,0,46468500
2024-05-31,41900,0,90785800
2024-06-03,81900,0,46835700
2024-06-04,48700,0,34632700
2024-06-05,41700,0,47610400
2024-06-06,33100,0,30808500
2024-06-07,29900,0,43224500
2024-06-10,64200,0,35729300
2024-06-11,56300,0,36383400
2024-06-12,110500,0,63251300
2024-06-13,68300,0,44760900
2024-06-14,109000,0,40089900
2024-06-17,111800,0,55839500
2024-06-18,31500,0,41376400
2024-06-20,156600,0,70328200
2024-06-21,162300,0,64513900
2024-06-24,39700,0,45528700
2024-06-25,45500,0,38273300
2024-06-26,19800,0,38550600
2024-06-27,5269300,0,35041500
2024-06-28,69300,0,76144500
2024-07-01,75700,0,40297800
2024-07-02,108900,0,40434800
2024-07-03,39900,0,32789900
2024-07-05,97400,0,41488400
2024-07-08,42200,0,36110500
2024-07-09,79100,0,27289700
2024-07-10,118600,0,38701200
2024-07-11,148100,0,53054200
2024-07-12,76300,0,53084400
2024-07-15,67000,0,40584300
2024-07-16,55500,0,36475300
2024-07-17,91400,0,57119000
2024-07-18,115900,0,56270400
2024-07-19,48000,0,65509100
2024-07-22,75800,0,43346700
2024-07-23,73400,0,34439600
2024-07-24,105200,0,74515300
2024-07-25,120300,0,61158300
2024-07-26,60800,0,53763800
2024-07-29,40800,0,39515800
2024-07-30,117800,0,46853600
2024-07-31,95100,0,65663400
2024-08-01,154000,0,76428700
2024-08-02,608000,0,82789100
2024-08-05,1339000,0,146267400
2024-08-06,724800,0,84826300
2024-08-07,174900,0,70698300
2024-08-08,125300,0,63276600
2024-08-09,85200,0,45619600
2024-08-12,122100,0,42542100
2024-08-13,76900,0,52333100
2024-08-14,156000,0,42446900
2024-08-15,111300,0,60846800
2024-08-16,103500,0,44430700
2024-08-19,63800,0,39121800
2024-08-20,72500,0,33732300
2024-08-21,154800,0,41514600
2024-08-22,142500,0,56121500
2024-08-23,67800,0,50639400
2024-08-26,142200,0,35788600
2024-08-27,79300,0,32693900
2024-08-28,120700,0,41066000
2024-08-29,37100,0,38715200
2024-08-30,54500,0,62700100
2024-09-03,163900,0,60600100
2024-09-04,200300,0,47224900
2024-09-05,170300,0,44264300
2024-09-06,281200,0,68493800
2024-09-09,67200,0,40445800
2024-09-10,74900,0,36394600
2024-09-11,84200,0,75248600
2024-09-12,66800,0,51892700
2024-09-13,49700,0,39310500
2024-09-16,54500,0,36656100
2024-09-17,364900,0,49321000
2024-09-18,465400,0,59044900
2024-09-19,218000,0,75315500
2024-09-20,83600,0,77503100
2024-09-23,78200,0,44116900
2024-09-24,173400,0,46805700
2024-09-25,125600,0,38428600
2024-09-26,115900,0,48336000
2024-09-27,88800,0,42100900
2024-09-30,57100,0,63557400
2024-10-01,160700,0,72668800
2024-10-02,43400,0,38097800
2024-10-03,99900,0,40846500
2024-10-04,111700,0,42939100
2024-10-07,163400,0,49964700
2024-10-08,100000,0,37398700
2024-10-09,251400,0,37912200
2024-10-10,44100,0,44138100
2024-10-11,36400,0,42268000
2024-10-14,78200,0,36217200
2024-10-15,55000,0,54203600
2024-10-16,26400,0,30725400
2024-10-17,45200,0,34393700
2024-10-18,84900,0,37416800
2024-10-21,151600,0,36439000
2024-10-22,83400,0,34183800
2024-10-23,76000,0,49314600
2024-10-24,47500,0,34979900
2024-10-25,59200,0,47268200
2024-10-28,63100,0,30174700
2024-10-29,137600,0,42899700
2024-10-30,113300,0,41435800
2024-10-31,360900,0,60182500
2024-11-01,158600,0,45667500
2024-11-04,91300,0,38217000
2024-11-05,90900,0,39478300
2024-11-06,219500,0,68182000
2024-11-07,592300,0,47233200
2024-11-08,62800,0,46444900
2024-11-11,121900,0,37586800
2024-11-12,98200,0,43006100
2024-11-13,89900,0,47388600
2024-11-14,122100,0,38904100
2024-11-15,510500,0,75988800
2024-11-18,160300,0,37084100
2024-11-19,92800,0,49412000
