Date,VIXM,^VIX,SPY,VIXY,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,GLD,SLV,ES=F,QM=F,BIO=F,AGG
2023-09-22,19.1299991607666,17.200000762939453,423.2527770996094,91.5999984741211,1.2294225692749023,0.20263835787773132,105.58000183105469,147.6439971923828,4.438000202178955,105.1171875,14869.5,32305.0,97.9314956665039,173.70901489257812,129.1199951171875,68.3812026977539,314.0196838378906,54.89590072631836,109.77169036865234,25.98632049560547,41.288604736328125,7683.89990234375,7184.81982421875,4320.06005859375,178.6199951171875,21.579999923706055,4361.0,90.02999877929688,3990.0,90.55622863769531
2023-09-25,19.170000076293945,16.899999618530273,425.0326232910156,91.4000015258789,1.2241849899291992,0.20267942547798157,106.0,148.4340057373047,4.541999816894531,105.0859375,14935.25,32495.0,96.97897338867188,174.99105834960938,131.27000427246094,68.08338165283203,314.544677734375,55.138221740722656,108.98259735107422,25.58417320251465,40.90064239501953,7624.0,7123.8798828125,4337.43994140625,177.6999969482422,21.200000762939453,4378.75,89.68000030517578,3977.0,89.8416976928711
2023-09-26,19.969999313354492,18.940000534057617,418.7883605957031,100.68000030517578,1.2213143110275269,0.20127609372138977,106.2300033569336,148.81100463867188,4.558000087738037,104.96875,14715.0,31905.0,96.7054672241211,170.89654541015625,125.9800033569336,67.4480209350586,309.19561767578125,54.56037521362305,107.29853057861328,25.229902267456055,40.299312591552734,7625.7001953125,7074.02001953125,4273.52978515625,176.27999877929688,20.959999084472656,4314.75,90.38999938964844,4006.0,89.72737121582031
2023-09-27,19.709999084472656,18.219999313354492,418.95550537109375,95.83999633789062,1.2146830558776855,0.2005535364151001,106.66999816894531,149.0449981689453,4.625999927520752,104.7109375,14739.0,32140.0,96.25276947021484,169.3759765625,125.9800033569336,67.71607208251953,309.8394470214844,53.954559326171875,107.05795288085938,25.287351608276367,40.20232391357422,7593.2001953125,7071.7900390625,4274.509765625,174.10000610351562,20.700000762939453,4313.5,93.68000030517578,4018.0,89.41295623779297
2023-09-28,19.260000228881836,17.34000015258789,421.3843994140625,91.5999984741211,1.2135332822799683,0.19832612574100494,106.22000122070312,149.4980010986328,4.5970001220703125,104.9921875,14859.75,32025.0,96.42253112792969,169.63438415527344,125.9800033569336,64.72785186767578,310.68145751953125,54.18756866455078,107.90479278564453,25.14373016357422,40.706668853759766,7601.89990234375,7116.240234375,4299.7001953125,173.22999572753906,20.739999771118164,4337.5,91.70999908447266,4013.5,89.67971801757812
2023-09-29,19.40999984741211,17.520000457763672,420.3617248535156,93.19999694824219,1.2204796075820923,0.1986965388059616,106.16999816894531,149.33700561523438,4.572999954223633,105.15625,14866.5,31850.0,96.21505737304688,170.15115356445312,127.12000274658203,67.53736877441406,312.77154541015625,54.0943717956543,107.98177337646484,25.402252197265625,40.745460510253906,7608.10009765625,7135.06005859375,4288.0498046875,171.4499969482422,20.34000015258789,4325.5,90.79000091552734,3993.5,89.59397888183594
2023-10-02,19.3799991607666,17.610000610351562,420.1945495605469,93.5199966430664,1.2193039655685425,0.19830253720283508,106.9000015258789,149.5399932861328,4.683000087738037,104.9140625,14984.75,31640.0,95.33358764648438,172.67544555664062,129.4600067138672,67.46786499023438,318.7644958496094,53.91728210449219,105.37388610839844,25.249052047729492,40.027740478515625,7510.7001953125,7068.16015625,4288.39013671875,169.64999389648438,19.420000076293945,4324.25,88.81999969482422,3993.5,88.97013854980469
2023-10-03,20.450000762939453,19.780000686645508,414.56976318359375,102.23999786376953,1.209116816520691,0.19756989181041718,107.0,149.8509979248047,4.802000045776367,104.5625,14714.5,30785.0,94.23529052734375,171.3337860107422,124.72000122070312,67.33882141113281,310.433837890625,53.330108642578125,103.44926452636719,24.655406951904297,39.707672119140625,7470.2001953125,6997.0498046875,4229.4501953125,169.16000366210938,19.440000534057617,4264.75,89.2300033569336,3899.0,88.27276611328125
2023-10-04,20.110000610351562,18.579999923706055,417.58868408203125,97.04000091552734,1.2078461647033691,0.19356213510036469,106.80000305175781,149.19200134277344,4.735000133514404,104.9140625,14923.75,30735.0,95.05899047851562,172.58602905273438,127.0,67.61679077148438,315.9512939453125,52.87342071533203,104.33458709716797,24.444761276245117,40.04713439941406,7412.5,6996.72998046875,4263.75,169.13999938964844,19.309999465942383,4297.75,84.22000122070312,3918.5,88.89373016357422
2023-10-05,20.059999465942383,18.489999771118164,417.4313659667969,95.87999725341797,1.2137395143508911,0.1940014660358429,106.33000183105469,148.96600341796875,4.7170000076293945,105.0703125,14861.75,31055.0,94.94539642333984,173.82826232910156,125.95999908447266,68.54998779296875,316.3475036621094,53.11820602416992,104.92160034179688,24.597957611083984,40.1732177734375,7451.5,6998.25,4258.18994140625,168.8300018310547,19.25,4290.75,82.30999755859375,3973.0,88.95104217529297
