Date,spy
2013-12-06,148.79803466796875
2013-12-09,149.17628479003906
2013-12-10,148.64175415039062
2013-12-11,146.97235107421875
2013-12-12,146.48712158203125
2013-12-13,146.470703125
2013-12-16,147.38351440429688
2013-12-17,146.91473388671875
2013-12-18,149.4229736328125
2013-12-19,149.2502899169922
2013-12-20,150.11843872070312
2013-12-23,150.9204864501953
2013-12-24,151.25119018554688
2013-12-26,152.02017211914062
2013-12-27,152.01190185546875
2013-12-30,151.98707580566406
2013-12-31,152.7064208984375
2014-01-02,151.2429656982422
2014-01-03,151.21815490722656
2014-01-06,150.77993774414062
2014-01-07,151.7059783935547
2014-01-08,151.73904418945312
2014-01-09,151.83822631835938
2014-01-10,152.25164794921875
2014-01-13,150.22596740722656
2014-01-14,151.86302185058594
2014-01-15,152.68162536621094
2014-01-16,152.48318481445312
2014-01-17,151.83822631835938
2014-01-21,152.28468322753906
2014-01-22,152.38397216796875
2014-01-23,151.13543701171875
2014-01-24,147.9108123779297
2014-01-27,147.1832275390625
2014-01-28,148.05967712402344
2014-01-29,146.6375274658203
2014-01-30,148.19192504882812
2014-01-31,147.32379150390625
2014-02-03,144.0082244873047
2014-02-04,145.01693725585938
2014-02-05,144.83506774902344
2014-02-06,146.74502563476562
2014-02-07,148.5640106201172
2014-02-10,148.83688354492188
2014-02-11,150.4656982421875
2014-02-12,150.54013061523438
2014-02-13,151.3173370361328
2014-02-14,152.15245056152344
2014-02-18,152.33432006835938
2014-02-19,151.32559204101562
2014-02-20,152.21861267089844
2014-02-21,152.04498291015625
2014-02-24,152.88832092285156
2014-02-25,152.83045959472656
2014-02-26,152.83872985839844
2014-02-27,153.64071655273438
2014-02-28,154.0293426513672
2014-03-03,152.9462127685547
2014-03-04,155.09596252441406
2014-03-05,155.2365264892578
2014-03-06,155.592041015625
2014-03-07,155.65818786621094
2014-03-10,155.57550048828125
2014-03-11,154.80653381347656
2014-03-12,154.84791564941406
2014-03-13,153.11155700683594
2014-03-14,152.68162536621094
2014-03-17,154.06239318847656
2014-03-18,155.16207885742188
2014-03-19,154.33526611328125
2014-03-20,155.2365264892578
2014-03-21,154.63438415527344
2014-03-24,153.9949188232422
2014-03-25,154.72579956054688
2014-03-26,153.6129150390625
2014-03-27,153.28907775878906
2014-03-28,154.0447540283203
2014-03-31,155.30709838867188
2014-04-01,156.3369140625
2014-04-02,156.860107421875
2014-04-03,156.65245056152344
2014-04-04,154.80047607421875
2014-04-07,153.08969116210938
2014-04-08,153.7209014892578
2014-04-09,155.37351989746094
2014-04-10,152.10977172851562
2014-04-11,150.73951721191406
2014-04-14,151.92706298828125
2014-04-15,152.9734649658203
2014-04-16,154.5762939453125
2014-04-17,154.7921600341797
2014-04-21,155.3319854736328
2014-04-22,156.0379180908203
2014-04-23,155.6724853515625
2014-04-24,155.98809814453125
2014-04-25,154.7091522216797
2014-04-28,155.1991424560547
2014-04-29,155.92160034179688
2014-04-30,156.38673400878906
2014-05-01,156.40333557128906
2014-05-02,156.17906188964844
2014-05-05,156.4780731201172
2014-05-06,155.11614990234375
2014-05-07,156.0296630859375
2014-05-08,155.8634796142578
2014-05-09,156.0960235595703
2014-05-12,157.61578369140625
2014-05-13,157.7570037841797
2014-05-14,157.00958251953125
2014-05-15,155.63095092773438
2014-05-16,156.1707763671875
2014-05-19,156.74375915527344
2014-05-20,155.75555419921875
2014-05-21,157.06771850585938
2014-05-22,157.44969177246094
2014-05-23,158.0808868408203
2014-05-27,159.05250549316406
2014-05-28,158.936279296875
2014-05-29,159.7584228515625
2014-05-30,160.01588439941406
2014-06-02,160.19863891601562
2014-06-03,160.11550903320312
2014-06-04,160.4393768310547
2014-06-05,161.48582458496094
2014-06-06,162.25816345214844
2014-06-09,162.4242401123047
2014-06-10,162.4408721923828
2014-06-11,161.8760986328125
2014-06-12,160.73007202148438
2014-06-13,161.22007751464844
2014-06-16,161.35296630859375
2014-06-17,161.8013916015625
2014-06-18,162.98899841308594
2014-06-19,163.17166137695312
2014-06-20,163.5030059814453
2014-06-23,163.4529266357422
2014-06-24,162.46827697753906
2014-06-25,163.2025604248047
2014-06-26,163.08572387695312
2014-06-27,163.40284729003906
2014-06-30,163.3193359375
2014-07-01,164.41246032714844
2014-07-02,164.57943725585938
2014-07-03,165.38882446289062
2014-07-07,164.81309509277344
2014-07-08,163.75328063964844
2014-07-09,164.48760986328125
2014-07-10,163.83673095703125
2014-07-11,164.06201171875
2014-07-14,164.88816833496094
2014-07-15,164.57943725585938
2014-07-16,165.18858337402344
2014-07-17,163.3109893798828
2014-07-18,164.97994995117188
2014-07-21,164.671142578125
2014-07-22,165.38882446289062
2014-07-23,165.7559814453125
2014-07-24,165.7643280029297
2014-07-25,164.98831176757812
2014-07-28,165.0550537109375
2014-07-29,164.34576416015625
2014-07-30,164.37081909179688
2014-07-31,161.124755859375
2014-08-01,160.63241577148438
2014-08-04,161.79232788085938
2014-08-05,160.2235565185547
2014-08-06,160.2736358642578
2014-08-07,159.40585327148438
2014-08-08,161.24993896484375
2014-08-11,161.71725463867188
2014-08-12,161.49192810058594
2014-08-13,162.58506774902344
2014-08-14,163.352783203125
2014-08-15,163.3193359375
2014-08-18,164.68785095214844
2014-08-19,165.54737854003906
2014-08-20,165.98960876464844
2014-08-21,166.47364807128906
2014-08-22,166.2149658203125
2014-08-25,167.05775451660156
2014-08-26,167.1662139892578
2014-08-27,167.0994415283203
2014-08-28,167.00765991210938
2014-08-29,167.48330688476562
2014-09-02,167.39987182617188
2014-09-03,167.3080596923828
2014-09-04,167.06607055664062
2014-09-05,167.81704711914062
2014-09-08,167.38319396972656
2014-09-09,166.3234100341797
2014-09-10,166.94927978515625
2014-09-11,167.1411590576172
2014-09-12,166.1648712158203
2014-09-15,166.03970336914062
2014-09-16,167.2913818359375
2014-09-17,167.51666259765625
2014-09-18,168.40951538085938
2014-09-19,168.25779724121094
2014-09-22,166.9583740234375
2014-09-23,166.00265502929688
2014-09-24,167.30209350585938
2014-09-25,164.60256958007812
2014-09-26,165.910400390625
2014-09-29,165.6085662841797
2014-09-30,165.17262268066406
2014-10-01,162.93423461914062
2014-10-02,162.95938110351562
2014-10-03,164.75347900390625
2014-10-06,164.56065368652344
2014-10-07,162.02044677734375
2014-10-08,164.85411071777344
2014-10-09,161.58450317382812
2014-10-10,159.7401580810547
2014-10-13,157.1160430908203
2014-10-14,157.3592071533203
2014-10-15,156.2945098876953
2014-10-16,156.16038513183594
2014-10-17,158.00473022460938
2014-10-20,159.53892517089844
2014-10-21,162.69949340820312
2014-10-22,161.54258728027344
2014-10-23,163.42047119140625
2014-10-24,164.67800903320312
2014-10-27,164.45167541503906
2014-10-28,166.3379364013672
2014-10-29,166.0864715576172
2014-10-30,167.15118408203125
2014-10-31,169.0626220703125
2014-11-03,169.1548309326172
2014-11-04,168.56797790527344
2014-11-05,169.63267517089844
2014-11-06,170.311767578125
2014-11-07,170.4710235595703
2014-11-10,171.00759887695312
2014-11-11,171.1752471923828
2014-11-12,170.99082946777344
2014-11-13,171.18370056152344
2014-11-14,171.2255859375
2014-11-17,171.3345489501953
2014-11-18,172.32383728027344
2014-11-19,172.04714965820312
2014-11-20,172.34898376464844
2014-11-21,173.27117919921875
2014-11-24,173.7574005126953
2014-11-25,173.63165283203125
2014-11-26,174.07595825195312
2014-11-28,173.70718383789062
2014-12-01,172.49986267089844
2014-12-02,173.61483764648438
2014-12-03,174.28558349609375
2014-12-04,174.0927734375
2014-12-05,174.37782287597656
2014-12-08,173.2124786376953
2014-12-09,173.0951690673828
2014-12-10,170.32015991210938
2014-12-11,171.18370056152344
2014-12-12,168.4171142578125
2014-12-15,167.2601318359375
2014-12-16,165.9188232421875
2014-12-17,169.17161560058594
2014-12-18,173.35499572753906
2014-12-19,174.09263610839844
2014-12-22,174.89341735839844
2014-12-23,175.1294708251953
2014-12-24,175.14633178710938
2014-12-26,175.7111358642578
2014-12-29,175.94715881347656
2014-12-30,175.00302124023438
2014-12-31,173.26644897460938
2015-01-02,173.17373657226562
2015-01-05,170.04629516601562
2015-01-06,168.4446563720703
2015-01-07,170.5436553955078
2015-01-08,173.56993103027344
2015-01-09,172.17906188964844
2015-01-12,170.83026123046875
2015-01-13,170.34983825683594
2015-01-14,169.32138061523438
2015-01-15,167.77024841308594
2015-01-16,169.97042846679688
2015-01-20,170.3329315185547
2015-01-21,171.1927490234375
2015-01-22,173.73858642578125
2015-01-23,172.7860107421875
2015-01-26,173.19065856933594
2015-01-27,170.90615844726562
2015-01-28,168.71441650390625
2015-01-29,170.2739715576172
2015-01-30,168.1327362060547
2015-02-02,170.21490478515625
2015-02-03,172.67640686035156
2015-02-04,172.0188751220703
2015-02-05,173.75543212890625
2015-02-06,173.27496337890625
2015-02-09,172.4993896484375
2015-02-10,174.33709716796875
2015-02-11,174.4382781982422
2015-02-12,176.1157684326172
2015-02-13,176.8407440185547
2015-02-17,177.1189422607422
2015-02-18,177.13577270507812
2015-02-19,177.00938415527344
2015-02-20,178.07150268554688
2015-02-23,178.04620361328125
2015-02-24,178.552001953125
2015-02-25,178.40020751953125
2015-02-26,178.18954467773438
2015-02-27,177.5825958251953
2015-03-02,178.70372009277344
2015-03-03,177.9703369140625
2015-03-04,177.2200469970703
2015-03-05,177.41397094726562
2015-03-06,174.918701171875
2015-03-09,175.6437225341797
2015-03-10,172.79440307617188
2015-03-11,172.38980102539062
2015-03-12,174.5815887451172
2015-03-13,173.5109405517578
2015-03-16,175.8291473388672
2015-03-17,175.30648803710938
2015-03-18,177.41397094726562
2015-03-19,176.6046905517578
2015-03-20,178.16357421875
2015-03-23,177.81640625
2015-03-24,176.81719970703125
2015-03-25,174.22616577148438
2015-03-26,173.81129455566406
2015-03-27,174.20928955078125
2015-03-30,176.33460998535156
2015-03-31,174.79351806640625
2015-04-01,174.17535400390625
2015-04-02,174.80198669433594
2015-04-06,175.97898864746094
2015-04-07,175.5132598876953
2015-04-08,176.10595703125
2015-04-09,176.88494873046875
2015-04-10,177.85025024414062
2015-04-13,177.04580688476562
2015-04-14,177.3845672607422
2015-04-15,178.18051147460938
2015-04-16,178.1296844482422
2015-04-17,176.0806121826172
2015-04-20,177.6894073486328
2015-04-21,177.47772216796875
2015-04-22,178.34983825683594
2015-04-23,178.7986297607422
2015-04-24,179.21351623535156
2015-04-27,178.46835327148438
2015-04-28,179.03570556640625
2015-04-29,178.29910278320312
2015-04-30,176.5124053955078
2015-05-01,178.42605590820312
2015-05-04,178.93411254882812
2015-05-05,176.88494873046875
2015-05-06,176.15682983398438
2015-05-07,176.85958862304688
2015-05-08,179.1881103515625
2015-05-11,178.3329315185547
2015-05-12,177.79949951171875
2015-05-13,177.83335876464844
2015-05-14,179.68771362304688
2015-05-15,179.8824920654297
2015-05-18,180.44129943847656
2015-05-19,180.38204956054688
2015-05-20,180.25498962402344
2015-05-21,180.78004455566406
2015-05-22,180.3481903076172
2015-05-26,178.4091339111328
2015-05-27,180.1026153564453
2015-05-28,179.89939880371094
2015-05-29,178.78167724609375
2015-06-01,179.1457977294922
2015-06-02,178.9679718017578
2015-06-03,179.44219970703125
2015-06-04,177.9264373779297
2015-06-05,177.62167358398438
2015-06-08,176.52935791015625
2015-06-09,176.50392150878906
2015-06-10,178.62081909179688
2015-06-11,179.1965789794922
2015-06-12,177.82489013671875
2015-06-15,177.06280517578125
2015-06-16,178.028076171875
2015-06-17,178.31600952148438
2015-06-18,180.17034912109375
2015-06-19,179.3705291748047
2015-06-22,180.2895050048828
2015-06-23,180.4171142578125
2015-06-24,179.10675048828125
2015-06-25,178.56222534179688
2015-06-26,178.52821350097656
2015-06-29,174.7843780517578
2015-06-30,175.15029907226562
2015-07-01,176.5541534423828
2015-07-02,176.3925323486328
2015-07-06,175.8905029296875
2015-07-07,176.99659729003906
2015-07-08,174.02713012695312
2015-07-09,174.34193420410156
2015-07-10,176.53713989257812
2015-07-13,178.48568725585938
2015-07-14,179.2599334716797
2015-07-15,179.2003631591797
2015-07-16,180.63833618164062
2015-07-17,180.79147338867188
2015-07-20,180.8850860595703
2015-07-21,180.17034912109375
2015-07-22,179.84706115722656
2015-07-23,178.8345184326172
2015-07-24,176.9795684814453
2015-07-27,175.95004272460938
2015-07-28,178.1112823486328
2015-07-29,179.33648681640625
2015-07-30,179.3790283203125
2015-07-31,179.10675048828125
2015-08-03,178.5026092529297
2015-08-04,178.15377807617188
2015-08-05,178.7408905029297
2015-08-06,177.2773895263672
2015-08-07,176.9370574951172
2015-08-10,179.16635131835938
2015-08-11,177.54974365234375
2015-08-12,177.76243591308594
2015-08-13,177.54115295410156
2015-08-14,178.18780517578125
2015-08-17,179.18331909179688
2015-08-18,178.66432189941406
2015-08-19,177.25192260742188
2015-08-20,173.5506134033203
2015-08-21,168.3263397216797
2015-08-24,161.23861694335938
2015-08-25,159.34120178222656
2015-08-26,165.45895385742188
2015-08-27,169.55160522460938
2015-08-28,169.56002807617188
2015-08-31,168.190185546875
2015-09-01,163.1700897216797
2015-09-02,166.26724243164062
2015-09-03,166.3863983154297
2015-09-04,163.8677978515625
2015-09-08,167.9859619140625
2015-09-09,165.7397003173828
2015-09-10,166.64161682128906
2015-09-11,167.39889526367188
2015-09-14,166.7777099609375
2015-09-15,168.8623809814453
2015-09-16,170.32583618164062
2015-09-17,169.94296264648438
2015-09-18,167.1658935546875
2015-09-21,168.02969360351562
2015-09-22,165.8487091064453
2015-09-23,165.58355712890625
2015-09-24,164.98487854003906
2015-09-25,164.942138671875
2015-09-28,160.80252075195312
2015-09-29,160.89659118652344
2015-09-30,163.89866638183594
2015-10-01,164.32626342773438
2015-10-02,166.7809600830078
2015-10-05,169.74880981445312
2015-10-06,169.16722106933594
2015-10-07,170.5528564453125
2015-10-08,172.09225463867188
2015-10-09,172.1949462890625
2015-10-12,172.3574676513672
2015-10-13,171.27120971679688
2015-10-14,170.4501495361328
2015-10-15,173.06732177734375
2015-10-16,173.85418701171875
2015-10-19,173.93968200683594
2015-10-20,173.7173614501953
2015-10-21,172.6396484375
2015-10-22,175.5561981201172
2015-10-23,177.48057556152344
2015-10-26,177.04441833496094
2015-10-27,176.7023162841797
2015-10-28,178.71224975585938
2015-10-29,178.609619140625
2015-10-30,177.83981323242188
2015-11-02,179.9438018798828
2015-11-03,180.4655303955078
2015-11-04,179.9181671142578
2015-11-05,179.73855590820312
2015-11-06,179.64447021484375
2015-11-09,177.96810913085938
2015-11-10,178.37869262695312
2015-11-11,177.6773223876953
2015-11-12,175.19699096679688
2015-11-13,173.22984313964844
2015-11-16,175.8640899658203
2015-11-17,175.73583984375
2015-11-18,178.52406311035156
2015-11-19,178.37008666992188
2015-11-20,179.02017211914062
2015-11-23,178.81484985351562
2015-11-24,179.0543670654297
2015-11-25,179.0286865234375
2015-11-27,179.23391723632812
2015-11-30,178.4898681640625
2015-12-01,180.19186401367188
2015-12-02,178.35302734375
2015-12-03,175.85557556152344
2015-12-04,179.28530883789062
2015-12-07,178.1990509033203
2015-12-08,177.00164794921875
2015-12-09,175.62457275390625
2015-12-10,176.07794189453125
2015-12-11,172.6653594970703
2015-12-14,173.53770446777344
2015-12-15,175.35948181152344
2015-12-16,177.92535400390625
2015-12-17,175.214111328125
2015-12-18,172.0926513671875
2015-12-21,173.5122833251953
2015-12-22,175.08676147460938
2015-12-23,177.2548828125
2015-12-24,176.96234130859375
2015-12-28,176.55804443359375
2015-12-29,178.44224548339844
2015-12-30,177.17747497558594
2015-12-31,175.40512084960938
2016-01-04,172.9530487060547
2016-01-05,173.24559020996094
2016-01-06,171.06019592285156
2016-01-07,166.95619201660156
2016-01-08,165.12351989746094
2016-01-11,165.28704833984375
2016-01-12,166.62062072753906
2016-01-13,162.4650115966797
2016-01-14,165.1321563720703
2016-01-15,161.58749389648438
2016-01-19,161.80252075195312
2016-01-20,159.72903442382812
2016-01-21,160.62380981445312
2016-01-22,163.91909790039062
2016-01-25,161.44114685058594
2016-01-26,163.64370727539062
2016-01-27,161.8627471923828
2016-01-28,162.7060089111328
2016-01-29,166.6722869873047
2016-02-01,166.61207580566406
2016-02-02,163.60931396484375
2016-02-03,164.59017944335938
2016-02-04,164.8482666015625
2016-02-05,161.70787048339844
2016-02-08,159.53114318847656
2016-02-09,159.53976440429688
2016-02-10,159.402099609375
2016-02-11,157.32858276367188
2016-02-12,160.57220458984375
2016-02-16,163.28237915039062
2016-02-17,165.9495391845703
2016-02-18,165.26988220214844
2016-02-19,165.1924591064453
2016-02-22,167.58425903320312
2016-02-23,165.46774291992188
2016-02-24,166.22488403320312
2016-02-25,168.23817443847656
2016-02-26,167.8509979248047
2016-02-29,166.53460693359375
2016-03-01,170.44931030273438
2016-03-02,171.21507263183594
2016-03-03,171.88616943359375
2016-03-04,172.44540405273438
2016-03-07,172.5830535888672
2016-03-08,170.6988525390625
2016-03-09,171.54200744628906
2016-03-10,171.6796875
2016-03-11,174.45010375976562
2016-03-14,174.22640991210938
2016-03-15,173.94247436523438
2016-03-16,174.94911193847656
2016-03-17,176.05894470214844
2016-03-18,176.75083923339844
2016-03-21,177.00164794921875
2016-03-22,176.906494140625
2016-03-23,175.73899841308594
2016-03-24,175.66116333007812
2016-03-28,175.76495361328125
2016-03-29,177.3908233642578
2016-03-30,178.16909790039062
2016-03-31,177.7366943359375
2016-04-01,178.9474639892578
2016-04-04,178.36807250976562
2016-04-05,176.58651733398438
2016-04-06,178.51507568359375
2016-04-07,176.3789520263672
2016-04-08,176.8546142578125
2016-04-11,176.43951416015625
2016-04-12,178.0826416015625
2016-04-13,179.8814697265625
2016-04-14,179.89012145996094
2016-04-15,179.69119262695312
2016-04-18,180.95387268066406
2016-04-19,181.52456665039062
2016-04-20,181.69760131835938
2016-04-21,180.72036743164062
2016-04-22,180.72036743164062
2016-04-25,180.4090118408203
2016-04-26,180.6770782470703
2016-04-27,181.04893493652344
2016-04-28,179.40582275390625
2016-04-29,178.43728637695312
2016-05-02,179.8555145263672
2016-05-03,178.2902069091797
2016-05-04,177.29566955566406
2016-05-05,177.26112365722656
2016-05-06,177.90969848632812
2016-05-09,178.05670166015625
2016-05-10,180.2706298828125
2016-05-11,178.58421325683594
2016-05-12,178.6361541748047
2016-05-13,177.07943725585938
2016-05-16,178.82638549804688
2016-05-17,177.15731811523438
2016-05-18,177.209228515625
2016-05-19,176.59515380859375
2016-05-20,177.71078491210938
2016-05-23,177.46864318847656
2016-05-24,179.76904296875
2016-05-25,180.9884033203125
2016-05-26,181.0403594970703
2016-05-27,181.81866455078125
2016-05-31,181.4727325439453
2016-06-01,181.8446044921875
2016-06-02,182.3980712890625
2016-06-03,181.85325622558594
2016-06-06,182.77859497070312
2016-06-07,183.0640106201172
2016-06-08,183.66067504882812
2016-06-09,183.40988159179688
2016-06-10,181.6716766357422
2016-06-13,180.2706298828125
2016-06-14,179.91607666015625
2016-06-15,179.665283203125
2016-06-16,180.20147705078125
2016-06-17,179.5303497314453
2016-06-20,180.6865234375
2016-06-21,181.1994171142578
2016-06-22,180.90383911132812
2016-06-23,183.25970458984375
2016-06-24,176.67901611328125
2016-06-27,173.5147247314453
2016-06-28,176.64425659179688
2016-06-29,179.65203857421875
2016-06-30,182.10353088378906
2016-07-01,182.4860076904297
2016-07-05,181.17337036132812
2016-07-06,182.260009765625
2016-07-07,182.14695739746094
2016-07-08,184.85923767089844
2016-07-11,185.51121520996094
2016-07-12,186.85865783691406
2016-07-13,186.8325653076172
2016-07-14,187.8757781982422
2016-07-15,187.62362670898438
2016-07-18,188.1278076171875
2016-07-19,187.9365692138672
2016-07-20,188.71893310546875
2016-07-21,188.00613403320312
2016-07-22,188.849365234375
2016-07-25,188.3364715576172
2016-07-26,188.4233856201172
2016-07-27,188.22348022460938
2016-07-28,188.44082641601562
2016-07-29,188.7450408935547
2016-08-01,188.5885467529297
2016-08-02,187.38021850585938
2016-08-03,187.92788696289062
2016-08-04,188.1278076171875
2016-08-05,189.66650390625
2016-08-08,189.5535125732422
2016-08-09,189.66650390625
2016-08-10,189.19705200195312
2016-08-11,190.0751190185547
2016-08-12,189.90989685058594
2016-08-15,190.45758056640625
2016-08-16,189.47528076171875
2016-08-17,189.83168029785156
2016-08-18,190.2576446533203
2016-08-19,189.97946166992188
2016-08-22,189.97076416015625
2016-08-23,190.353271484375
2016-08-24,189.37965393066406
2016-08-25,189.24925231933594
2016-08-26,188.89283752441406
2016-08-29,189.82302856445312
2016-08-30,189.51004028320312
2016-08-31,188.97103881835938
2016-09-01,188.97976684570312
2016-09-02,189.83168029785156
2016-09-06,190.4054412841797
2016-09-07,190.3880157470703
2016-09-08,189.95333862304688
2016-09-09,185.4069061279297
2016-09-12,188.06700134277344
2016-09-13,185.3634796142578
2016-09-14,185.2938995361328
2016-09-15,187.1455535888672
2016-09-16,186.4220733642578
2016-09-19,186.45703125
2016-09-20,186.4657745361328
2016-09-21,188.56265258789062
2016-09-22,189.75088500976562
2016-09-23,188.71115112304688
2016-09-26,187.1822052001953
2016-09-27,188.34422302246094
2016-09-28,189.27911376953125
2016-09-29,187.56663513183594
2016-09-30,188.9820556640625
2016-10-03,188.52772521972656
2016-10-04,187.56663513183594
2016-10-05,188.39663696289062
2016-10-06,188.52772521972656
2016-10-07,187.8811492919922
2016-10-10,188.8597412109375
2016-10-11,186.4744873046875
2016-10-12,186.7191619873047
2016-10-13,186.1075439453125
2016-10-14,186.2036895751953
2016-10-17,185.55714416503906
2016-10-18,186.7191619873047
2016-10-19,187.21714782714844
