Date,VIXM,^VIX,SPY,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,GLD,SLV,ES=F,QM=F,BIO=F,AGG
2016-09-05,,,,1.3294336795806885,0.3071158826351166,,103.93399810791016,,,,,,,,,,,,,,6879.39990234375,4541.080078125,,,,,,,
2016-09-06,46.540000915527344,12.020000457763672,190.4054718017578,1.3313806056976318,0.306072473526001,94.81999969482422,103.51000213623047,1.5429999828338623,121.578125,4827.5,16945.0,94.61663055419922,24.835474014282227,39.44350051879883,16.6914005279541,51.96390151977539,43.944053649902344,43.23590087890625,31.84374237060547,26.849761962890625,6826.10009765625,4529.9599609375,2186.47998046875,128.7100067138672,19.049999237060547,2184.5,44.82500076293945,2973.300048828125,91.2637939453125
2016-09-07,46.27000045776367,11.9399995803833,190.38809204101562,1.3421016931533813,0.31286174058914185,94.95999908447266,101.5250015258789,1.5410000085830688,121.578125,4828.75,16970.0,94.48663330078125,24.987668991088867,39.2239990234375,16.838594436645508,52.00900650024414,43.64318084716797,43.579368591308594,31.83550453186035,26.913482666015625,6846.60009765625,4557.66015625,2186.159912109375,128.27000427246094,18.780000686645508,2184.5,45.5,2992.300048828125,91.31248474121094
2016-09-08,46.5099983215332,12.510000228881836,189.95339965820312,1.333866834640503,0.31341084837913513,95.02999877929688,101.8290023803711,1.6160000562667847,121.234375,4796.0,16990.0,93.82166290283203,24.332759857177734,39.202999114990234,17.1231632232666,51.80154800415039,43.828338623046875,43.16400909423828,32.140262603759766,26.92942237854004,6858.7001953125,4542.2001953125,2181.300048828125,127.58999633789062,18.6200008392334,2177.5,47.619998931884766,3012.300048828125,90.9962387084961
2016-09-09,48.86000061035156,17.5,185.40684509277344,1.331026315689087,0.3110516667366028,95.33999633789062,102.30599975585938,1.6720000505447388,121.09375,4671.0,16735.0,93.11842346191406,23.781635284423828,38.00699996948242,16.49514389038086,50.70110321044922,42.941123962402344,41.127227783203125,31.489559173583984,26.347976684570312,6777.0,4491.39990234375,2127.81005859375,126.75,18.110000610351562,2122.75,45.880001068115234,2916.39990234375,90.59889221191406
2016-09-12,47.900001525878906,15.15999984741211,188.06703186035156,1.327316164970398,0.3056515157222748,95.0999984741211,102.43800354003906,1.6720000505447388,121.2109375,4766.75,16735.0,93.12605285644531,24.3143253326416,38.574501037597656,16.828781127929688,51.458770751953125,43.45029830932617,41.917972564697266,31.53073501586914,26.539138793945312,6700.89990234375,4439.7998046875,2159.0400390625,126.58999633789062,18.170000076293945,2158.5,46.29999923706055,3006.89990234375,90.67183685302734
2016-09-13,49.68000030517578,17.850000381469727,185.36343383789062,1.333866834640503,0.3079860806465149,95.62999725341797,101.7509994506836,1.7339999675750732,120.9609375,4727.75,16605.0,92.82027435302734,24.893125534057617,38.050498962402344,16.436267852783203,50.98974609375,42.89483642578125,40.85564422607422,30.69057846069336,25.9417667388916,6665.60009765625,4387.18017578125,2127.02001953125,125.75,17.93000030517578,2128.75,44.900001525878906,2958.800048828125,90.4205322265625
2016-09-14,49.56999969482422,18.139999389648438,185.2938995361328,1.3194352388381958,0.3017410337924957,95.33000183105469,102.50399780273438,1.6890000104904175,121.265625,4732.5,16430.0,92.8814697265625,25.774009704589844,38.054500579833984,16.612897872924805,50.7462158203125,42.609371185302734,41.13520050048828,30.69057846069336,25.822288513183594,6673.2998046875,4370.259765625,2125.77001953125,126.18000030517578,18.020000457763672,2120.25,43.57500076293945,2991.89990234375,90.53404235839844
2016-09-15,48.959999084472656,16.299999237060547,187.1455078125,1.326435923576355,0.299087792634964,95.29000091552734,102.5479965209961,1.7029999494552612,121.3203125,4817.75,16470.0,92.94263458251953,26.65028190612793,38.484500885009766,17.1231632232666,51.585060119628906,43.18028259277344,41.28015899658203,31.258920669555664,25.981590270996094,6730.2998046875,4373.22021484375,2147.260009765625,125.37000274658203,18.040000915527344,2145.0,43.900001525878906,3036.800048828125,90.59078216552734
2016-09-16,48.68000030517578,15.369999885559082,186.42208862304688,1.3247665166854858,0.30304867029190063,96.11000061035156,102.00800323486328,1.7009999752044678,121.2109375,4817.0,16325.0,93.04961395263672,26.500394821166992,38.92599868774414,17.152597427368164,51.63917541503906,42.89483642578125,41.44927978515625,31.077709197998047,25.44893455505371,6710.2998046875,4332.4501953125,2139.159912109375,125.05999755859375,17.860000610351562,2141.75,43.025001525878906,3023.25,90.65568542480469
