Date,VIXM,^VIX,SPY,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,GLD,SLV,ES=F,QM=F,BIO=F,AGG
2014-03-27,3400.0,0.0,142383000.0,0.0,0.0,0.0,0.0,0.0,776.0,443690.0,19931.0,665500.0,222031600.0,115328000.0,35985000.0,35369200.0,8062300.0,1650900.0,23550900.0,964200.0,850226700.0,135638200.0,3733430000.0,7312300.0,4668200.0,2031166.0,4299.0,0.0,1299200.0
2014-03-28,5100.0,0.0,101642000.0,0.0,0.0,0.0,0.0,0.0,3722.0,313345.0,14373.0,816300.0,200564000.0,79736000.0,37763700.0,43472700.0,6318800.0,1250800.0,55760600.0,1346900.0,1001322600.0,99527500.0,2955520000.0,7253700.0,5094400.0,1502152.0,4840.0,0.0,865600.0
2014-03-31,15100.0,0.0,99745000.0,0.0,0.0,0.0,0.0,0.0,820123.0,297696.0,10990.0,1695700.0,168669200.0,85950000.0,39630300.0,46886300.0,6768900.0,1891000.0,19811700.0,1375900.0,868366300.0,89922800.0,3274300000.0,12379200.0,4527200.0,1572419.0,5066.0,0.0,1452200.0
2014-04-01,46225.0,0.0,89193000.0,0.0,0.0,0.0,0.0,0.0,556201.0,265363.0,10257.0,3416600.0,200760000.0,72002000.0,36880800.0,32605000.0,7330100.0,2301600.0,15495700.0,1576800.0,857737300.0,110908200.0,3336190000.0,5992000.0,3793200.0,1213329.0,6529.0,0.0,760000.0
2014-04-02,37975.0,0.0,78774000.0,0.0,0.0,0.0,0.0,0.0,599865.0,239816.0,17169.0,1236800.0,180420800.0,89510000.0,24486300.0,28666700.0,7908100.0,2634700.0,12897300.0,1233600.0,973749400.0,103632600.0,3131660000.0,4907800.0,6296100.0,1181442.0,6270.0,0.0,1550700.0
2014-04-03,8150.0,0.0,77435000.0,0.0,0.0,0.0,0.0,0.0,553313.0,272222.0,11721.0,1012200.0,162344000.0,127986000.0,40670000.0,30139600.0,7853200.0,2430100.0,20324900.0,1048200.0,670678000.0,98980900.0,3055600000.0,3658800.0,3238300.0,1239722.0,5194.0,0.0,1126700.0
2014-04-04,17750.0,0.0,169381000.0,0.0,0.0,0.0,0.0,0.0,1036320.0,613419.0,20751.0,989900.0,275251200.0,250692000.0,77296000.0,51409600.0,8435800.0,1720300.0,32788900.0,2311100.0,876352600.0,113377600.0,3583750000.0,7278400.0,6120900.0,2496813.0,4319.0,0.0,1043600.0
2014-04-07,22550.0,0.0,140803000.0,0.0,0.0,0.0,0.0,0.0,610318.0,511929.0,15151.0,1024500.0,289850400.0,141548000.0,63603900.0,37559600.0,7978700.0,1568300.0,20673200.0,1633800.0,667468200.0,127786600.0,3801540000.0,3967200.0,3888800.0,2179083.0,5121.0,0.0,679500.0
2014-04-08,6125.0,0.0,112660000.0,0.0,0.0,0.0,0.0,0.0,584316.0,400196.0,25811.0,992600.0,243888400.0,131552000.0,44299000.0,35918600.0,11008400.0,1809100.0,36823500.0,1873900.0,1056680100.0,149398000.0,3721450000.0,6939100.0,3885300.0,1854828.0,7744.0,0.0,1435700.0
2014-04-09,12175.0,0.0,100254000.0,0.0,0.0,0.0,0.0,0.0,771211.0,332705.0,21305.0,1675600.0,206169600.0,101132000.0,31636000.0,27398700.0,9238200.0,3628300.0,24704500.0,1773400.0,758993600.0,96745100.0,3308650000.0,5305600.0,6503700.0,1414210.0,6198.0,0.0,1167100.0
2014-04-10,19975.0,0.0,172959000.0,0.0,0.0,0.0,0.0,0.0,988457.0,528139.0,25957.0,1401500.0,239652000.0,122534000.0,37066500.0,45960800.0,9566600.0,3711700.0,38884500.0,4772800.0,671373100.0,103990700.0,3758780000.0,5003200.0,6834700.0,2378458.0,4141.0,0.0,1033300.0
2014-04-11,22950.0,0.0,167251000.0,0.0,0.0,0.0,0.0,0.0,692137.0,533678.0,23874.0,1258200.0,271717600.0,145750000.0,35232600.0,34330200.0,8079200.0,2552700.0,24866800.0,1616700.0,817952500.0,138154100.0,3743460000.0,4697200.0,4251500.0,2527152.0,4869.0,0.0,1168700.0
2014-04-14,16650.0,0.0,132382000.0,0.0,0.0,0.0,0.0,0.0,569443.0,383258.0,14320.0,908600.0,205674000.0,85870000.0,31740100.0,32006600.0,10249400.0,2318600.0,17662400.0,964600.0,983152200.0,132160900.0,3111540000.0,6677400.0,3229000.0,1885532.0,4343.0,0.0,1002800.0
2014-04-15,11125.0,0.0,157093000.0,0.0,0.0,0.0,0.0,0.0,706244.0,597761.0,18589.0,1152500.0,266490000.0,107972000.0,25067600.0,33968700.0,13265000.0,3184400.0,46258100.0,1721700.0,858936000.0,122058300.0,3736440000.0,9967600.0,10556100.0,2609484.0,4185.0,0.0,1442100.0
2014-04-16,9175.0,0.0,105197000.0,0.0,0.0,0.0,0.0,0.0,724328.0,400462.0,15812.0,956300.0,214765600.0,85698000.0,21619500.0,30615800.0,7649900.0,2850100.0,23561500.0,1465600.0,686337200.0,122699300.0,3155080000.0,4071300.0,4458600.0,1643896.0,6396.0,0.0,2245600.0
2014-04-17,39700.0,0.0,105255000.0,0.0,0.0,0.0,0.0,0.0,769580.0,269150.0,11553.0,1510500.0,284334400.0,85984000.0,46206900.0,36688400.0,6670700.0,3288700.0,17621500.0,1253900.0,842349900.0,120776700.0,3341430000.0,5901900.0,4413800.0,1255343.0,4774.0,0.0,1262900.0
2014-04-18,39700.0,0.0,105255000.0,0.0,0.0,0.0,0.0,0.0,769580.0,269150.0,11553.0,1510500.0,284334400.0,85984000.0,46206900.0,36688400.0,6670700.0,3288700.0,17621500.0,1253900.0,842349900.0,120776700.0,3341430000.0,5901900.0,4413800.0,1255343.0,4774.0,0.0,1262900.0
2014-04-21,10425.0,0.0,68329000.0,0.0,0.0,0.0,0.0,0.0,284922.0,152229.0,6666.0,652500.0,182548800.0,59988000.0,45434800.0,22221200.0,5414400.0,2791200.0,11066700.0,737400.0,842349900.0,120776700.0,2642500000.0,6579200.0,5293400.0,533891.0,5201.0,0.0,1018200.0
2014-04-22,26825.0,0.0,85790000.0,0.0,0.0,0.0,0.0,0.0,500497.0,214083.0,11149.0,1385000.0,202563200.0,74232000.0,45903400.0,27056700.0,7609300.0,3451500.0,13713700.0,1763900.0,843999800.0,104076000.0,3215440000.0,6898100.0,4477300.0,1106460.0,8622.0,0.0,1034800.0
2014-04-23,4825.0,0.0,73869000.0,0.0,0.0,0.0,0.0,0.0,703800.0,249723.0,9143.0,1778900.0,394940000.0,72092000.0,32508700.0,24602800.0,6516400.0,3600300.0,20341900.0,1328800.0,637850100.0,116615800.0,3085720000.0,3736600.0,3649100.0,1000557.0,6156.0,0.0,746000.0
2014-04-24,12225.0,0.0,88170000.0,0.0,0.0,0.0,0.0,0.0,710190.0,393068.0,16845.0,1161000.0,759911600.0,185874000.0,39791400.0,42381600.0,5500000.0,2104900.0,22643100.0,2392900.0,616106700.0,143874900.0,3191830000.0,8754200.0,11804800.0,1577086.0,4886.0,0.0,494000.0
2014-04-25,4775.0,0.0,100380000.0,0.0,0.0,0.0,0.0,0.0,536634.0,330378.0,14361.0,1051500.0,390275200.0,323604000.0,26022500.0,56876800.0,5581600.0,2092200.0,23974300.0,1316300.0,578697500.0,95383500.0,3213020000.0,7023700.0,4998300.0,1507792.0,4741.0,0.0,489700.0
2014-04-28,6075.0,0.0,135121000.0,0.0,0.0,0.0,0.0,0.0,713840.0,481343.0,12275.0,1015500.0,669485600.0,289596000.0,32168000.0,50610200.0,7700900.0,3318500.0,18633700.0,1215200.0,652775300.0,90359100.0,4034680000.0,4897900.0,4133200.0,2065197.0,6549.0,0.0,523300.0
2014-04-29,13500.0,0.0,84098000.0,0.0,0.0,0.0,0.0,0.0,598983.0,306700.0,6466.0,1359500.0,337377600.0,130186000.0,19746700.0,29636200.0,12541100.0,2194200.0,21193900.0,1262900.0,674490500.0,119189200.0,3647820000.0,5241600.0,4405100.0,1219110.0,5830.0,0.0,858600.0
2014-04-30,5300.0,0.0,101508000.0,0.0,0.0,0.0,0.0,0.0,847137.0,288746.0,12973.0,2123200.0,456640800.0,81772000.0,28811800.0,35458700.0,10277000.0,2455400.0,15378600.0,7122100.0,773112200.0,137774800.0,3779230000.0,10352900.0,20032600.0,1502102.0,7096.0,0.0,1313000.0
2014-05-01,3175.0,0.0,93019000.0,0.0,0.0,0.0,0.0,0.0,636363.0,195192.0,9170.0,2193800.0,244048000.0,86572000.0,28231400.0,28787400.0,8886400.0,1833800.0,11683800.0,1154300.0,649344400.0,137774800.0,3416740000.0,6687300.0,8519400.0,938351.0,5266.0,0.0,1727500.0
